PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,AgeGroup,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,TotalSpend,Name,Transported,testset
3093_01,Mars,False,E/194/P,55 Cancri e,22.0,2.0,False,2229.0,0.0,1349.0,121.0,0.0,3699.0,Berk Terte,True,0
3095_01,Mars,False,F/585/S,PSO J318.5-22,71.0,5.0,False,924.0,1284.0,10.0,9.0,0.0,2227.0,Aarjel Rhuba,False,0
3096_01,Mars,False,D/103/S,55 Cancri e,25.0,2.0,False,5.0,1.0,633.0,0.0,188.0,827.0,Seat Khaf,True,0
3099_01,Mars,True,E/203/S,TRAPPIST-1e,27.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Chones Bine,True,0
3100_01,Earth,False,G/485/S,TRAPPIST-1e,1.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Andrey Farmonrada,False,0
3100_02,Earth,False,F/586/S,TRAPPIST-1e,52.0,5.0,False,809.0,0.0,0.0,0.0,0.0,809.0,Jord Farmonrada,True,0
3100_03,Earth,True,G/485/S,TRAPPIST-1e,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Gordo Farmonrada,True,0
3102_01,Europa,True,B/101/P,55 Cancri e,30.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Tachba Mirinanty,True,0
3103_01,Europa,False,B/102/P,TRAPPIST-1e,52.0,5.0,True,0.0,7452.0,0.0,1158.0,7979.0,16589.0,Aldibah Baleful,False,0
3104_01,Earth,False,G/507/P,TRAPPIST-1e,12.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Shally Fowles,True,0
3104_02,Earth,True,G/507/P,TRAPPIST-1e,22.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Lorice Fowles,True,0
3110_01,Earth,False,G/509/P,TRAPPIST-1e,24.0,2.0,False,520.0,0.0,0.0,195.0,0.0,715.0,Dandra Joyneidez,True,0
3111_01,Mars,False,D/95/P,TRAPPIST-1e,22.0,2.0,False,1173.0,0.0,0.0,9.0,0.0,1182.0,Goles Ramad,False,0
3112_01,Earth,True,G/488/S,PSO J318.5-22,15.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,Billey Romason,False,0
3113_01,Mars,True,D/96/P,TRAPPIST-1e,21.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Sceros Lake,True,0
3113_02,Mars,True,D/96/P,55 Cancri e,56.0,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Eloos Lake,True,0
3114_01,Mars,False,D/97/P,TRAPPIST-1e,50.0,4.0,False,1598.0,0.0,155.0,26.0,0.0,1779.0,Yapich Sad,False,0
3116_01,Earth,False,F/645/P,TRAPPIST-1e,20.0,2.0,False,127.0,0.0,656.0,0.0,21.0,804.0,Jaye Mcguirez,False,0
3117_01,Earth,False,F/646/P,TRAPPIST-1e,32.0,4.0,False,0.0,0.0,47.0,857.0,23.0,927.0,,False,0
3118_01,Earth,True,G/510/P,TRAPPIST-1e,28.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Sus Coolez,False,0
3119_01,Earth,False,G/490/S,TRAPPIST-1e,74.0,5.0,False,571.0,0.0,0.0,277.0,0.0,848.0,Jorgie Hamberterry,False,0
3120_01,Mars,True,E/204/S,TRAPPIST-1e,25.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Rionk Rhuba,True,0
3120_02,Mars,False,E/204/S,TRAPPIST-1e,31.0,4.0,False,691.0,3.0,68.0,286.0,0.0,1048.0,Aps Rhuba,False,0
3121_01,Earth,True,G/491/S,PSO J318.5-22,6.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Trice Moreman,True,0
3123_01,Earth,True,G/511/P,,17.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Derina Prinson,True,0
3124_01,Mars,True,F/648/P,TRAPPIST-1e,12.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Stax Hapie,True,0
3124_02,Mars,False,F/648/P,TRAPPIST-1e,47.0,4.0,False,1130.0,8.0,299.0,0.0,0.0,1437.0,Gech Hapie,True,0
3124_03,Mars,True,F/648/P,TRAPPIST-1e,46.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Wal Hapie,True,0
3126_01,Europa,False,B/116/S,55 Cancri e,31.0,4.0,False,139.0,4018.0,13.0,232.0,1140.0,5542.0,Zedares Foraud,True,0
3126_02,Europa,False,B/116/S,TRAPPIST-1e,36.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Okulas Foraud,True,0
3128_01,Earth,False,G/512/P,55 Cancri e,15.0,1.0,False,62.0,57.0,2646.0,1104.0,312.0,4181.0,Heila Gordond,False,0
3130_01,Mars,False,F/588/S,TRAPPIST-1e,38.0,4.0,False,886.0,0.0,618.0,0.0,0.0,1504.0,Mall Frasp,False,0
3131_01,Earth,True,G/492/S,55 Cancri e,48.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Salley Mckinn,True,0
3131_02,Earth,True,G/492/S,TRAPPIST-1e,21.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Hardy Griffy,True,0
3131_03,,True,G/492/S,TRAPPIST-1e,4.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Jamela Griffy,True,0
3132_01,Mars,True,F/649/P,TRAPPIST-1e,31.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Sce Meake,True,0
3133_01,Earth,False,G/513/P,PSO J318.5-22,31.0,4.0,False,0.0,140.0,394.0,0.0,0.0,534.0,Aliey Chanash,False,0
3134_01,Europa,False,C/119/S,PSO J318.5-22,62.0,5.0,True,0.0,4513.0,0.0,85.0,1437.0,6035.0,Enifik Clughted,True,0
3136_01,Earth,True,G/514/P,TRAPPIST-1e,29.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Feline Mcneiderson,True,0
3138_01,Earth,False,,TRAPPIST-1e,30.0,3.0,False,0.0,4.0,1604.0,678.0,1681.0,3967.0,Therie Stephendsey,False,0
3140_01,Mars,False,E/206/S,TRAPPIST-1e,26.0,3.0,False,912.0,0.0,43.0,0.0,0.0,955.0,Eang Dan,False,0
3142_01,Mars,False,F/591/S,TRAPPIST-1e,43.0,4.0,False,33.0,1117.0,59.0,0.0,16.0,1225.0,Backse Cla,False,0
3142_02,Mars,False,F/591/S,TRAPPIST-1e,32.0,4.0,False,1087.0,0.0,71.0,0.0,0.0,1158.0,Fres Cla,False,0
3143_01,Mars,True,F/592/S,55 Cancri e,24.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Dous Blane,True,0
3145_01,Mars,True,F/652/P,TRAPPIST-1e,49.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Spies Gency,True,0
3147_01,Earth,False,F/594/S,TRAPPIST-1e,21.0,2.0,False,17.0,427.0,31.0,257.0,0.0,732.0,Colle Steinardson,True,0
3149_01,Earth,False,G/494/S,TRAPPIST-1e,18.0,2.0,False,0.0,730.0,79.0,0.0,0.0,809.0,Natha Portananney,True,0
3149_02,Earth,True,G/494/S,TRAPPIST-1e,18.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Katen Portananney,True,0
3152_01,Earth,True,G/496/S,TRAPPIST-1e,14.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Therek Greeves,False,0
3158_01,Mars,False,D/100/P,TRAPPIST-1e,21.0,2.0,False,1507.0,0.0,3.0,2.0,1196.0,2708.0,Pech Banie,False,0
3159_01,Mars,True,F/654/P,55 Cancri e,25.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Eggers Melte,True,0
3161_01,Europa,False,E/208/S,55 Cancri e,56.0,5.0,False,0.0,323.0,971.0,58.0,4240.0,5592.0,Batan Roustorly,False,0
3162_01,Earth,False,G/500/S,TRAPPIST-1e,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Diandi Kellyons,True,0
3162_02,Earth,False,F/596/S,TRAPPIST-1e,55.0,5.0,False,0.0,0.0,5.0,0.0,2409.0,2414.0,Robyny Simonson,False,0
3162_03,Earth,True,G/500/S,TRAPPIST-1e,14.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Beula Simonson,False,0
3163_01,Mars,False,F/656/P,TRAPPIST-1e,13.0,1.0,False,1007.0,0.0,142.0,295.0,0.0,1444.0,Crin Vlart,False,0
3163_02,Mars,,F/656/P,55 Cancri e,43.0,4.0,False,4.0,0.0,1834.0,1.0,66.0,1905.0,Hammet Vlart,False,0
3164_01,Earth,True,G/516/P,TRAPPIST-1e,39.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,Berty Crayeson,False,0
3166_01,Mars,True,F/657/P,TRAPPIST-1e,26.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Morms Cheen,True,0
3168_01,Earth,False,F/658/P,TRAPPIST-1e,24.0,2.0,False,0.0,7.0,548.0,4.0,0.0,559.0,Jaimez Peckerson,True,0
3169_01,Earth,False,F/598/S,TRAPPIST-1e,26.0,3.0,False,207.0,350.0,74.0,0.0,3.0,634.0,Lyn Leblanchez,True,0
3171_01,Earth,True,G/502/S,55 Cancri e,22.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Letty Wellenez,True,0
3172_01,,False,F/659/P,TRAPPIST-1e,26.0,3.0,False,0.0,0.0,1352.0,5.0,0.0,1357.0,Allena Sellahaney,False,0
3174_01,Mars,False,D/101/P,,19.0,2.0,False,155.0,0.0,1632.0,3.0,0.0,1790.0,Berios Homin,True,0
3174_02,Mars,True,F/660/P,TRAPPIST-1e,38.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Life Homin,True,0
3175_01,Europa,True,B/104/P,55 Cancri e,38.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Altardr Mosteraked,True,0
3176_01,Europa,False,E/196/P,TRAPPIST-1e,77.0,5.0,False,0.0,9032.0,0.0,128.0,1464.0,10624.0,Ankalik Nateansive,True,0
3179_01,Earth,False,F/599/S,55 Cancri e,28.0,3.0,False,2840.0,0.0,0.0,0.0,0.0,2840.0,Therie Saley,False,0
3180_01,Earth,False,F/663/P,TRAPPIST-1e,22.0,2.0,False,0.0,1.0,379.0,0.0,336.0,716.0,Hery Lewinez,False,0
3181_01,Earth,False,E/197/P,TRAPPIST-1e,20.0,2.0,False,4.0,353.0,193.0,241.0,0.0,791.0,Tanley Gregordy,False,0
3182_01,Earth,False,F/600/S,TRAPPIST-1e,18.0,2.0,False,0.0,0.0,699.0,0.0,0.0,699.0,Herita Welltonces,True,0
3184_01,Europa,False,B/117/S,55 Cancri e,10.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Arkard Sechausive,True,0
3184_02,Europa,True,B/117/S,55 Cancri e,34.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Tarmus Sechausive,True,0
3185_01,Earth,False,F/601/S,TRAPPIST-1e,43.0,4.0,False,0.0,788.0,0.0,0.0,1191.0,1979.0,Carley Gardonadox,False,0
3188_01,Mars,True,E/209/S,55 Cancri e,31.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Mass Reau,False,0
3189_01,Mars,True,D/102/P,55 Cancri e,40.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Weers Che,True,0
3189_02,Mars,,D/102/P,TRAPPIST-1e,25.0,2.0,False,1299.0,0.0,0.0,0.0,0.0,1299.0,Womel Che,False,0
3191_01,Mars,True,F/603/S,TRAPPIST-1e,68.0,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Fex Sin,True,0
3192_01,Earth,False,F/665/P,TRAPPIST-1e,20.0,2.0,False,0.0,0.0,147.0,0.0,0.0,147.0,Dorie Brenney,False,0
3193_01,Mars,False,F/666/P,TRAPPIST-1e,27.0,3.0,True,309.0,0.0,849.0,0.0,0.0,1158.0,Golve Mushe,True,0
3195_01,Earth,False,G/505/S,TRAPPIST-1e,1.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Rald Litthews,False,0
3195_02,Earth,False,G/505/S,PSO J318.5-22,60.0,5.0,False,0.0,31.0,6.0,223.0,356.0,616.0,Fredy Litthews,False,0
3195_03,Earth,False,G/505/S,55 Cancri e,28.0,3.0,False,0.0,0.0,675.0,31.0,0.0,706.0,Fery Litthews,True,0
3195_04,Earth,False,G/505/S,PSO J318.5-22,11.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Ralda Litthews,False,0
3195_05,Earth,False,,55 Cancri e,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Allena Litthews,False,0
3195_06,Earth,True,G/505/S,TRAPPIST-1e,9.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Violan Litthews,False,0
3196_01,Mars,False,F/667/P,TRAPPIST-1e,38.0,4.0,False,1046.0,0.0,1553.0,0.0,0.0,2599.0,Flats Chate,False,0
3197_01,Earth,False,F/668/P,55 Cancri e,18.0,2.0,False,0.0,0.0,0.0,588.0,0.0,588.0,Molley Ryanga,False,0
3200_01,Earth,False,F/669/P,TRAPPIST-1e,40.0,4.0,False,4.0,11.0,669.0,0.0,773.0,1457.0,Brie Flynney,False,0
3201_01,Earth,False,F/670/P,TRAPPIST-1e,21.0,2.0,False,330.0,11.0,0.0,0.0,398.0,739.0,Lynez Mcfaddoxter,False,0
3203_01,Earth,True,G/506/S,TRAPPIST-1e,24.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Karley Hopez,False,0
3204_01,Europa,False,A/27/P,TRAPPIST-1e,26.0,3.0,False,0.0,1653.0,7.0,227.0,1457.0,3344.0,Sadra Wirdley,False,0
3204_02,Europa,False,A/27/P,TRAPPIST-1e,47.0,4.0,False,3865.0,3810.0,0.0,12.0,196.0,7883.0,Alphah Wirdley,False,0
3204_03,Europa,False,A/27/P,TRAPPIST-1e,46.0,4.0,False,0.0,131.0,0.0,8873.0,469.0,9473.0,Matan Wirdley,False,0
3205_01,Earth,True,G/507/S,55 Cancri e,55.0,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Denny Dotsondez,True,0
3206_01,Earth,False,G/520/P,TRAPPIST-1e,50.0,4.0,False,293.0,0.0,21.0,573.0,0.0,887.0,Gwenda Gainebergan,False,0
3209_01,Mars,True,F/672/P,TRAPPIST-1e,10.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Ech Nutca,True,0
3210_01,Europa,False,E/211/S,55 Cancri e,17.0,1.0,False,454.0,19.0,0.0,0.0,3219.0,3692.0,Charda Heeroling,False,0
3210_02,Europa,False,E/211/S,55 Cancri e,20.0,2.0,False,11.0,596.0,0.0,3583.0,266.0,4456.0,Aldun Clugeadry,False,0
3210_03,Europa,False,E/211/S,TRAPPIST-1e,37.0,4.0,False,76.0,2804.0,0.0,1287.0,1229.0,5396.0,Axionif Heeroling,False,0
3211_01,Earth,False,F/673/P,TRAPPIST-1e,24.0,2.0,False,11.0,0.0,9.0,2645.0,2.0,2667.0,Stal Baldson,False,0
3211_02,Earth,False,G/521/P,55 Cancri e,43.0,4.0,False,511.0,233.0,0.0,0.0,144.0,888.0,Maura Baldson,False,0
3211_03,Earth,False,G/521/P,TRAPPIST-1e,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Dianya Baldson,False,0
3212_01,Earth,False,E/212/S,TRAPPIST-1e,24.0,2.0,False,180.0,264.0,0.0,1225.0,0.0,1669.0,Philia Bellarkerd,False,0
3213_01,Mars,False,D/103/P,TRAPPIST-1e,22.0,2.0,False,715.0,0.0,726.0,325.0,0.0,1766.0,Lucan Surry,False,0
3215_01,,True,G/508/S,TRAPPIST-1e,14.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Gretty Warrison,True,0
3216_01,Earth,True,G/509/S,TRAPPIST-1e,3.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Eristy Haydenzier,True,0
3216_02,Earth,True,G/509/S,55 Cancri e,22.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Jennyn Haydenzier,True,0
3216_03,Earth,False,E/213/S,TRAPPIST-1e,23.0,2.0,False,0.0,1573.0,0.0,36.0,0.0,1609.0,Inerry Haydenzier,True,0
3217_01,Mars,False,E/198/P,TRAPPIST-1e,56.0,5.0,False,324.0,574.0,116.0,0.0,0.0,1014.0,Minies Dan,False,0
3218_01,Earth,False,F/606/S,TRAPPIST-1e,36.0,4.0,False,5.0,623.0,88.0,5.0,1.0,722.0,Derine Bardinard,True,0
3218_02,Earth,False,F/606/S,55 Cancri e,58.0,5.0,False,52.0,0.0,5.0,517.0,0.0,574.0,Lonna Bardinard,False,0
3218_03,Earth,False,G/510/S,TRAPPIST-1e,1.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Wena Bardinard,False,0
3219_01,Mars,True,E/214/S,TRAPPIST-1e,39.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Vuls Paska,False,0
3220_01,Earth,False,G/522/P,TRAPPIST-1e,33.0,4.0,False,0.0,0.0,75.0,709.0,0.0,784.0,Jeane Meyerthy,False,0
3221_01,Earth,False,G/511/S,PSO J318.5-22,19.0,2.0,False,0.0,0.0,616.0,0.0,0.0,616.0,Brinez Meadoney,False,0
3223_01,Earth,False,G/523/P,TRAPPIST-1e,26.0,3.0,False,16.0,0.0,799.0,0.0,37.0,852.0,Elany Prickmantes,False,0
3224_01,Earth,,F/607/S,TRAPPIST-1e,33.0,4.0,False,0.0,950.0,0.0,102.0,0.0,1052.0,Ellie Fredersend,True,0
3225_01,Europa,True,C/120/S,55 Cancri e,17.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Minoton Surind,True,0
3225_02,Europa,False,C/120/S,TRAPPIST-1e,28.0,3.0,False,0.0,3281.0,0.0,68.0,341.0,3690.0,Bosoneb Surind,True,0
3227_01,Earth,False,G/513/S,TRAPPIST-1e,21.0,2.0,False,63.0,15.0,407.0,397.0,0.0,882.0,Eila Chardst,False,0
3229_01,Europa,False,B/118/S,TRAPPIST-1e,45.0,4.0,False,3.0,2344.0,1100.0,498.0,0.0,3945.0,Aino Chpeng,True,0
3230_01,Mars,True,F/674/P,TRAPPIST-1e,62.0,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Healls Sache,True,0
3232_01,Mars,True,F/609/S,TRAPPIST-1e,43.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Munda Burte,True,0
3235_01,Earth,False,F/610/S,TRAPPIST-1e,27.0,3.0,False,158.0,0.0,1271.0,0.0,71.0,1500.0,Stancy Shieldson,False,0
3236_01,Earth,True,G/524/P,55 Cancri e,1.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Garyan Woody,True,0
3236_02,Earth,False,F/676/P,TRAPPIST-1e,31.0,4.0,False,593.0,540.0,238.0,0.0,77.0,1448.0,Carlen Woody,False,0
3236_03,Earth,False,E/200/P,TRAPPIST-1e,18.0,2.0,False,0.0,30.0,0.0,756.0,5.0,791.0,Anton Woody,False,0
3237_01,Mars,False,D/104/P,TRAPPIST-1e,21.0,2.0,False,1097.0,0.0,80.0,589.0,0.0,1766.0,Graw Lapie,False,0
3237_02,Mars,False,F/677/P,TRAPPIST-1e,7.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Chrets Lapie,True,0
3237_03,Mars,False,D/104/P,TRAPPIST-1e,22.0,2.0,False,2646.0,0.0,599.0,117.0,0.0,3362.0,Mon Lapie,False,0
3238_01,Mars,True,E/215/S,TRAPPIST-1e,26.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Walles Reste,False,0
3239_01,Earth,True,G/515/S,TRAPPIST-1e,30.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Stanya Bookerson,True,0
3240_01,Earth,False,E/216/S,TRAPPIST-1e,17.0,1.0,False,0.0,382.0,402.0,0.0,7.0,791.0,Sonnie Vinozarks,False,0
3241_01,Earth,True,G/525/P,TRAPPIST-1e,26.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Benny Hickley,False,0
3243_01,Earth,False,G/516/S,55 Cancri e,10.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Tonald Hermanapp,False,0
3247_01,Earth,False,E/202/P,TRAPPIST-1e,25.0,2.0,False,764.0,16.0,0.0,8.0,0.0,788.0,Harvin Malliamsey,False,0
3248_01,Earth,False,G/526/P,TRAPPIST-1e,21.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Rice Baldens,False,0
3252_01,Earth,False,F/613/S,55 Cancri e,53.0,5.0,False,8.0,0.0,236.0,0.0,2049.0,2293.0,Dwin Melez,False,0
3253_01,Earth,False,G/528/P,TRAPPIST-1e,21.0,2.0,False,0.0,0.0,687.0,46.0,20.0,753.0,Lardy Thorney,False,0
3254_01,Europa,False,C/121/S,TRAPPIST-1e,28.0,3.0,False,0.0,3315.0,0.0,594.0,85.0,3994.0,Alphein Igmable,True,0
3255_01,Earth,True,G/517/S,PSO J318.5-22,20.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Fayel Morandry,True,0
3256_01,Europa,True,E/217/S,55 Cancri e,54.0,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Ashird Myling,True,0
3258_01,Earth,True,G/529/P,TRAPPIST-1e,9.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Genee Waltonnedy,False,0
3259_01,Earth,False,G/530/P,TRAPPIST-1e,20.0,2.0,False,508.0,0.0,1.0,1372.0,0.0,1881.0,Des Tranciams,False,0
3260_01,Earth,False,F/615/S,,19.0,2.0,False,0.0,165.0,0.0,699.0,0.0,864.0,Dell Canton,False,0
3262_01,Earth,False,F/681/P,TRAPPIST-1e,32.0,4.0,False,0.0,632.0,0.0,0.0,0.0,632.0,Jodia Pottmanley,False,0
3268_01,Mars,False,E/219/S,TRAPPIST-1e,22.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Rosts Ses,False,0
3269_01,Europa,False,C/122/S,55 Cancri e,35.0,4.0,False,74.0,5082.0,0.0,893.0,1937.0,7986.0,Terion Spistory,True,0
3270_01,Earth,False,G/531/P,TRAPPIST-1e,26.0,3.0,False,0.0,56.0,322.0,6.0,243.0,627.0,Thell Klindsey,True,0
3271_01,Earth,True,G/532/P,TRAPPIST-1e,51.0,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Florey Micknightt,False,0
3271_02,Earth,False,G/532/P,55 Cancri e,8.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Alley Micknightt,True,0
3272_01,Earth,,G/518/S,TRAPPIST-1e,40.0,4.0,False,0.0,0.0,895.0,0.0,0.0,895.0,Clarry Kellynn,True,0
3272_02,Earth,True,G/518/S,55 Cancri e,2.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Eilan Kellynn,True,0
3273_01,Earth,True,G/519/S,PSO J318.5-22,19.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Lonnez Wilkinner,False,0
3274_01,Earth,True,G/533/P,TRAPPIST-1e,32.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Dwigh Hahnstoneal,True,0
3274_02,Earth,False,G/533/P,55 Cancri e,16.0,1.0,False,1612.0,4.0,0.0,184.0,0.0,1800.0,Sallyl Hahnstoneal,False,0
3274_03,Earth,False,G/533/P,TRAPPIST-1e,64.0,5.0,,0.0,0.0,16.0,733.0,159.0,908.0,Annaha Hahnstoneal,False,0
3275_01,Earth,False,F/617/S,55 Cancri e,35.0,4.0,False,256.0,0.0,341.0,35.0,0.0,632.0,Darley Gibbsonton,True,0
3276_01,Europa,False,A/29/P,TRAPPIST-1e,33.0,4.0,False,20.0,653.0,0.0,121.0,483.0,1277.0,Prope Wirdley,False,0
3279_01,Europa,False,C/123/S,55 Cancri e,9.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Mard Whifounrew,True,0
3279_02,Europa,True,C/123/S,TRAPPIST-1e,21.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Grafik Whifounrew,True,0
3279_03,Europa,True,C/123/S,TRAPPIST-1e,28.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Antinon Whifounrew,True,0
3279_04,Europa,True,C/123/S,TRAPPIST-1e,28.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Kabiak Whifounrew,True,0
3280_01,Earth,True,G/534/P,PSO J318.5-22,31.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Idace Ricks,True,0
3280_02,Earth,False,F/684/P,55 Cancri e,32.0,4.0,False,1150.0,201.0,0.0,0.0,8.0,1359.0,Lilly Ricks,False,0
3282_01,Europa,True,B/120/S,55 Cancri e,43.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Nasl Prighty,True,0
3282_02,Europa,True,B/120/S,TRAPPIST-1e,60.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,Alzird Prighty,True,0
3282_03,Europa,False,B/120/S,TRAPPIST-1e,43.0,4.0,False,0.0,1440.0,0.0,85.0,150.0,1675.0,Sheratz Prighty,True,0
3283_01,Earth,False,F/619/S,TRAPPIST-1e,43.0,4.0,False,0.0,16.0,34.0,753.0,1.0,804.0,,False,0
3283_02,Earth,False,F/619/S,TRAPPIST-1e,19.0,2.0,False,64.0,0.0,453.0,174.0,6.0,697.0,Allyn Horthy,False,0
3283_03,Earth,False,G/521/S,TRAPPIST-1e,21.0,2.0,False,0.0,0.0,0.0,646.0,138.0,784.0,Byront Strongers,False,0
3283_04,Earth,False,G/521/S,TRAPPIST-1e,38.0,4.0,False,0.0,0.0,0.0,846.0,0.0,846.0,Brank Hoopez,False,0
3284_01,Earth,True,G/535/P,PSO J318.5-22,17.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Kaye Holsen,True,0
3284_02,Earth,True,G/535/P,PSO J318.5-22,29.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Olgary Holsen,True,0
3287_01,Earth,False,G/522/S,PSO J318.5-22,2.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Jeron Carlsonney,True,0
3287_02,Earth,False,,TRAPPIST-1e,22.0,2.0,False,718.0,2.0,50.0,0.0,0.0,770.0,Jerrye Carlsonney,True,0
3287_03,Earth,False,F/621/S,55 Cancri e,18.0,2.0,False,0.0,0.0,14.0,625.0,0.0,639.0,Therie Carlsonney,False,0
3289_01,Earth,True,G/536/P,TRAPPIST-1e,16.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Jaye Whitez,True,0
3292_01,Europa,True,B/121/S,TRAPPIST-1e,52.0,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Sarino Dianket,True,0
3292_02,Europa,False,,55 Cancri e,52.0,5.0,False,13.0,6074.0,0.0,10385.0,299.0,16771.0,Auvab Dianket,False,0
3292_03,Europa,True,B/121/S,55 Cancri e,14.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Coxak Brakepined,True,0
3292_04,Europa,False,B/121/S,TRAPPIST-1e,25.0,2.0,True,0.0,0.0,0.0,0.0,0.0,0.0,Acruxon Discuous,True,0
3292_05,Europa,True,B/121/S,TRAPPIST-1e,34.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Golaron Dianket,True,0
3293_01,Mars,False,F/623/S,TRAPPIST-1e,20.0,2.0,False,915.0,12.0,25.0,205.0,311.0,1468.0,Wings Part,True,0
3294_01,Earth,True,G/537/P,PSO J318.5-22,28.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Shard Georgasey,True,0
